Frame,ID,X,Y
181,19,656,30
181,20,650,473
182,4,555,70
182,7,528,68
182,13,554,249
182,16,755,456
182,15,380,92
182,17,132,264
182,14,364,64
182,19,655,30
182,20,651,473
183,4,556,70
183,7,529,67
183,13,555,250
183,16,755,457
183,15,378,92
183,17,134,264
183,14,365,58
183,19,655,30
183,20,652,473
184,4,556,70
184,7,530,67
184,13,555,249
184,16,754,457
184,15,377,93
184,17,136,265
184,14,367,53
184,19,654,30
184,20,653,472
185,4,557,69
185,7,530,67
185,13,556,248
185,16,754,458
185,15,376,94
185,17,137,264
185,14,369,49
185,19,654,30
185,20,654,472
186,4,558,69
186,7,532,67
186,13,556,247
186,16,754,458
186,15,375,94
186,17,139,264
186,14,370,53
186,19,653,31
186,20,655,472
187,4,559,68
187,7,532,66
187,13,557,246
187,16,754,458
187,15,373,94
187,17,140,263
187,14,371,50
187,19,653,32
187,20,656,471
188,4,560,68
188,7,533,66
188,13,557,246
188,16,754,458
188,15,371,94
188,17,142,262
188,14,372,50
188,19,652,33
188,20,656,471
189,4,561,68
189,7,534,66
189,13,558,246
189,16,753,458
189,15,370,94
189,17,144,258
189,19,651,33
189,20,655,471
190,4,562,67
190,7,534,65
190,13,559,245
190,16,753,458
190,15,368,92
190,17,145,255
190,19,651,34
190,20,655,471
191,4,563,67
191,7,535,65
191,13,564,244
191,16,753,458
191,15,366,93
191,17,146,252
191,19,650,34
191,20,655,470
192,4,564,67
192,7,536,65
192,13,564,243
192,16,752,459
192,15,365,93
192,17,148,251
192,19,650,34
192,20,654,470
193,4,564,66
193,7,537,65
193,13,563,241
193,16,751,459
193,15,364,94
193,17,149,250
193,19,649,33
193,20,654,469
194,4,564,67
194,7,537,64
194,13,563,240
194,16,750,460
194,15,362,94
194,17,151,250
194,19,648,33
194,20,654,469
194,21,13,251
195,4,564,67
195,7,538,61
195,13,563,236
195,16,750,461
195,15,361,95
195,17,153,249
195,19,648,34
195,20,655,468
195,21,14,251
196,4,565,66
196,7,538,60
196,13,564,232
196,16,750,461
196,15,360,95
196,17,155,249
196,19,647,33
196,20,655,467
196,21,15,251
197,4,565,65
197,7,539,61
197,13,565,231
197,16,749,462
197,15,359,95
197,17,158,249
197,19,647,34
197,20,656,467
197,21,15,251
198,4,566,65
198,7,539,60
198,13,566,229
198,16,747,463
198,15,358,94
198,17,160,247
198,19,646,34
198,20,657,467
198,21,15,251
199,4,567,65
199,7,540,60
199,13,567,228
199,16,747,463
199,15,356,93
199,17,162,247
199,19,645,35
199,20,657,467
199,21,15,249
200,4,568,64
200,7,541,60
200,13,568,228
200,16,747,463
200,15,355,91
200,17,163,248
200,19,645,35
200,20,658,467
200,21,16,249
201,4,568,63
201,7,542,59
201,13,570,230
201,16,744,463
201,15,353,90
201,17,163,247
201,19,644,36
201,20,658,466
201,21,16,249
202,4,569,62
202,7,542,59
202,13,571,226
202,16,742,463
202,15,352,89
202,17,165,246
202,19,644,36
202,20,660,466
202,21,17,249
203,4,570,61
203,7,543,59
203,13,572,224
203,16,739,464
203,15,351,90
203,17,166,245
203,19,643,36
203,20,661,466
203,21,19,249
203,22,389,68
204,4,571,60
204,7,544,58
204,13,573,225
204,16,738,464
204,15,350,90
204,17,167,241
204,19,643,36
204,20,662,466
204,21,20,249
204,22,389,68
205,4,571,60
205,7,545,58
205,13,573,225
205,16,737,464
205,15,349,91
205,17,168,239
205,19,643,37
205,20,662,465
205,21,23,249
205,22,390,68
206,4,573,60
206,7,546,57
206,13,573,225
206,16,736,465
206,15,348,92
206,17,169,237
206,19,642,37
206,20,664,465
206,21,25,249
206,22,391,67
207,4,573,60
207,7,546,57
207,13,573,224
207,16,736,465
207,15,346,93
207,17,170,237
207,19,642,37
207,20,664,465
207,21,27,247
207,22,392,67
208,4,574,60
208,7,547,56
208,13,575,224
208,16,735,466
208,15,345,95
208,17,172,237
208,19,641,37
208,20,665,464
208,21,28,247
209,4,575,59
209,7,548,56
209,13,576,224
209,16,733,466
209,15,343,97
209,17,173,237
209,19,641,37
209,20,666,464
209,21,30,246
210,4,576,58
210,7,548,56
210,13,577,222
210,16,733,467
210,15,342,98
210,17,174,237
210,19,640,37
210,20,667,463
210,21,32,245
211,4,577,58
211,7,549,55
211,13,577,219
211,16,732,467
211,15,340,99
211,17,176,236
211,19,640,38
211,20,669,463
211,21,34,242
212,4,577,58
212,7,550,55
212,13,578,214
212,16,730,468
212,15,339,99
212,17,177,237
212,19,639,38
212,20,670,463
212,21,36,240
213,4,578,58
213,7,551,54
213,13,580,211
213,16,729,468
213,15,337,100
213,17,178,237
213,19,639,38
213,20,670,463
213,21,37,239
213,22,398,63
214,4,579,58
214,7,552,55
214,13,580,208
214,16,728,467
214,15,336,102
214,17,179,236
214,19,638,38
214,20,671,462
214,21,39,238
214,22,400,62
215,4,579,58
215,7,552,55
215,13,580,207
215,16,726,469
215,15,335,102
215,17,180,234
215,19,638,38
215,20,671,462
215,21,42,236
215,22,401,62
216,4,580,58
216,7,553,56
216,13,580,206
216,16,725,469
216,15,333,102
216,17,181,232
216,19,638,39
216,20,671,462
216,21,45,236
216,22,403,61
217,4,581,58
217,7,553,55
217,13,581,205
217,16,724,469
217,15,332,104
217,17,182,228
217,19,637,40
217,20,672,461
217,21,50,236
217,22,404,62
218,4,581,57
218,7,554,55
218,13,581,206
218,16,723,470
218,15,330,105
218,17,183,225
218,19,637,40
218,20,673,461
218,21,53,236
218,22,404,63
219,4,582,56
219,7,554,55
219,13,583,210
219,16,722,470
219,15,329,106
219,17,184,224
219,19,637,41
219,20,673,461
219,21,55,235
219,22,405,62
220,4,582,55
220,7,555,54
220,13,583,211
220,16,722,471
220,15,326,106
220,17,185,223
220,19,637,41
220,20,673,460
220,21,56,235
220,22,406,59
221,4,582,54
221,7,555,53
221,13,583,212
221,16,722,471
221,15,325,107
221,17,186,223
221,19,637,41
221,20,674,460
221,21,57,234
221,22,407,59
222,4,583,54
222,7,556,53
222,13,584,212
222,16,721,472
222,15,323,108
222,17,188,222
222,19,637,41
222,20,674,460
222,21,59,234
222,22,408,59
223,4,584,53
223,7,557,52
223,13,585,211
223,16,720,472
223,15,322,107
223,17,190,222
223,19,636,41
223,20,675,459
223,21,61,232
223,22,409,58
224,4,585,52
224,7,558,51
224,13,585,211
224,16,719,473
224,15,320,107
224,17,192,222
224,19,636,42
224,20,676,459
224,21,63,231
224,22,410,58
225,4,585,52
225,7,558,50
225,13,586,210
225,16,719,473
225,15,319,108
225,17,194,222
225,19,636,42
225,20,677,459
225,21,65,230
225,22,410,57
226,4,586,53
226,7,559,50
226,13,587,209
226,16,717,474
226,15,318,109
226,17,195,222
226,19,636,42
226,20,677,459
226,21,66,227
226,22,411,57
227,4,586,52
227,7,561,50
227,13,587,209
227,16,714,474
227,15,317,111
227,17,196,222
227,19,636,41
227,20,678,458
227,21,69,226
227,22,412,56
228,4,587,51
228,7,562,50
228,13,587,208
228,16,712,475
228,15,317,112
228,17,197,221
228,19,636,41
228,20,680,458
228,21,70,226
228,22,413,57
229,4,588,51
229,7,562,50
229,13,588,207
229,16,712,475
229,15,316,113
229,17,198,220
229,19,636,41
229,20,681,457
229,21,72,225
229,22,414,57
230,4,590,50
230,7,562,49
230,13,588,206
230,16,710,475
230,15,314,113
230,17,199,216
230,19,635,41
230,20,683,457
230,21,75,225
230,22,415,58
231,4,591,50
231,7,563,49
231,13,588,206
231,16,709,475
231,15,312,114
231,17,201,214
231,19,634,42
231,20,684,456
231,21,77,224
231,22,415,59
232,4,592,50
232,7,563,49
232,13,589,205
232,16,704,476
232,15,310,114
232,17,202,212
232,19,634,42
232,20,685,455
232,21,80,225
232,22,416,59
233,4,592,49
233,7,564,48
233,13,590,205
233,16,702,476
233,15,308,115
233,17,203,211
233,19,633,43
233,20,687,450
233,21,83,225
233,22,416,59
234,4,593,48
234,7,565,48
234,13,591,205
234,15,307,115
234,17,204,211
234,19,633,43
234,20,688,445
234,21,85,225
234,22,417,58
235,4,593,48
235,7,566,48
235,13,592,205
235,15,304,116
235,17,205,211
235,19,633,44
235,20,689,442
235,21,86,224
235,22,420,57
236,4,594,48
236,7,566,47
236,13,593,204
236,15,302,117
236,17,206,211
236,19,632,44
236,20,691,441
236,21,87,225
236,22,422,55
237,4,595,48
237,7,567,47
237,13,593,204
237,15,300,118
237,17,207,211
237,19,632,44
237,20,692,440
237,21,89,225
237,22,423,54
238,4,595,48
238,7,568,46
238,13,594,203
238,15,299,120
238,17,208,211
238,19,631,44
238,20,693,441
238,21,91,222
238,22,423,54
239,4,596,48
239,7,569,46
239,13,594,202
239,15,297,122
239,17,209,210
239,19,631,44
239,20,694,440
239,21,93,219
239,22,424,54
240,4,596,48
240,7,570,46
240,13,595,199
240,15,297,122
240,17,210,210
240,19,631,44
240,20,695,440
240,21,96,217
240,22,425,53
241,4,597,48
241,7,571,46
241,13,596,196
241,15,296,121
241,17,211,209
241,19,630,44
241,20,696,440
241,21,97,216
241,22,426,53
242,4,597,47
242,7,572,47
242,13,597,195
242,15,295,122
242,17,212,208
242,19,630,44
242,20,697,440
242,21,100,214
242,22,426,53
243,4,598,46
243,7,573,46
243,13,597,194
243,15,292,122
243,17,212,205
243,19,629,45
243,20,697,439
243,21,103,214
243,22,426,52
244,4,598,46
244,7,573,46
244,13,597,194
244,15,290,123
244,17,213,202
244,19,628,45
244,20,698,438
244,21,105,214
244,22,428,52
245,4,599,46
245,7,574,45
245,13,597,194
245,15,288,123
245,17,214,199
245,19,628,45
245,20,699,434
245,21,108,214
245,22,429,52
246,4,600,45
246,7,574,45
246,13,598,194
246,15,285,123
246,17,214,199
246,19,628,46
246,20,700,429
246,21,112,214
246,22,430,52
247,4,601,45
247,7,575,44
247,13,599,194
247,15,284,124
247,17,215,198
247,19,627,47
247,20,700,425
247,21,115,213
247,22,430,52
247,23,411,471
248,4,602,45
248,7,575,43
248,13,600,194
248,15,282,125
248,17,216,197
248,19,627,47
248,20,701,421
248,21,117,208
248,22,431,51
248,23,416,471
248,24,14,346
249,4,602,45
249,7,576,43
249,13,601,193
249,15,282,128
249,17,217,198
249,19,626,48
249,20,702,419
249,21,117,206
249,22,432,50
249,23,420,470
249,24,17,346
250,4,603,45
250,7,576,43
250,13,602,192
250,15,280,130
250,17,219,198
250,19,625,49
250,20,703,418
250,21,118,204
250,22,433,50
250,23,425,470
250,24,20,346
251,4,604,44
251,7,577,43
251,13,603,191
251,15,279,132
251,17,221,198
251,19,625,50
251,20,705,417
251,21,118,203
251,22,433,49
251,23,429,469
251,24,22,346
252,4,605,43
252,7,578,42
252,13,604,190
252,15,278,134
252,17,222,198
252,19,625,49
252,20,705,417
252,21,119,202
252,22,434,49
252,23,433,469
252,24,22,345
253,4,607,43
253,7,579,41
253,13,605,189
253,15,277,135
253,17,223,198
253,19,625,49
253,20,706,417
253,21,121,205
253,22,435,48
253,23,437,469
253,24,22,345
254,4,607,43
254,7,580,41
254,13,606,188
254,15,275,134
254,17,224,197
254,19,625,49
254,20,708,417
254,21,123,205
254,22,436,48
254,23,441,469
254,24,22,341
254,25,611,187
255,4,608,42
255,7,581,40
255,13,606,187
255,15,273,134
255,17,225,195
255,19,625,49
255,20,709,417
255,21,125,205
255,22,436,48
255,23,446,468
255,24,23,339
255,25,612,186
256,4,608,42
256,7,582,40
256,15,270,135
256,17,225,194
256,19,624,49
256,20,711,415
256,21,128,205
256,22,438,48
256,23,451,468
256,24,23,335
256,25,611,186
257,4,609,43
257,7,582,40
257,15,268,134
257,17,226,191
257,19,624,49
257,20,712,412
257,21,129,204
257,22,438,48
257,23,456,468
257,24,24,333
257,25,612,185
258,4,610,44
258,7,583,40
258,15,265,133
258,17,227,189
258,19,622,49
258,20,714,409
258,21,131,203
258,22,439,46
258,23,461,467
258,24,27,333
258,25,612,184
259,4,612,44
259,7,583,39
259,15,264,133
259,17,228,188
259,19,620,49
259,20,716,405
259,21,132,204
259,22,440,45
259,23,466,466
259,24,30,333
259,25,611,184
260,4,614,45
260,7,584,39
260,15,262,133
260,17,229,187
260,19,619,50
260,20,718,401
260,21,134,204
260,22,440,45
260,23,470,465
260,24,33,333
261,7,585,39
261,15,261,134
261,17,229,186
261,19,618,50
261,20,719,400
261,21,136,205
261,22,441,46
261,23,474,465
261,24,36,332
261,13,609,182
262,7,586,39
262,15,260,135
262,17,230,186
262,19,617,50
262,20,721,399
262,21,138,204
262,22,441,45
262,23,478,464
262,24,39,332
262,13,611,179
263,7,586,39
263,15,258,135
263,17,230,185
263,19,617,50
263,20,722,398
263,21,139,204
263,22,443,45
263,23,482,464
263,24,42,331
263,13,612,178
264,7,587,38
264,15,257,135
264,17,231,185
264,19,617,50
264,20,724,398
264,21,142,203
264,22,443,45
264,23,486,463
264,24,45,329
264,13,614,175
265,7,588,38
265,15,256,135
265,17,232,186
265,19,616,51
265,20,725,398
265,21,144,200
265,22,444,44
265,23,489,463
265,24,46,327
265,13,615,175
266,7,588,38
266,15,254,138
266,17,233,186
266,19,616,51
266,20,726,398
266,21,145,198
266,22,445,44
266,23,493,463
266,24,49,322
266,13,616,175
267,7,589,38
267,15,251,139
267,17,234,185
267,19,615,52
267,20,727,398
267,21,146,196
267,22,447,44
267,23,496,462
267,24,51,319
267,13,616,174
267,26,12,394
268,7,589,38
268,15,248,139
268,17,235,185
268,19,615,52
268,20,728,398
268,21,148,195
268,22,448,43
268,23,499,462
268,24,54,317
268,13,617,174
268,26,15,394
269,7,590,38
269,15,247,128
269,17,235,183
269,19,614,52
269,20,729,396
269,21,150,194
269,22,449,43
269,23,502,462
269,24,55,316
269,13,617,175
269,26,18,390
270,7,591,38
270,15,245,119
270,17,235,181
270,19,613,52
270,20,730,393
270,21,152,194
270,22,449,43
270,23,504,461
270,24,58,315
270,13,618,175
270,26,20,388
271,7,592,38
271,15,242,117
271,17,235,179
271,19,613,52
271,20,731,390
271,21,155,194
271,22,449,43
271,23,506,459
271,24,62,314
271,13,618,174
271,26,23,386
272,7,592,37
272,15,242,116
272,17,235,177
272,19,613,53
272,20,732,388
272,21,158,194
272,22,450,43
272,23,508,459
272,24,68,315
272,13,619,174
272,26,25,386
273,7,592,36
273,15,241,116
273,17,235,176
273,19,613,53
273,20,733,384
273,21,161,194
273,22,451,42
273,23,510,459
273,24,71,315
273,13,619,172
273,26,27,386
274,7,592,36
274,15,240,116
274,17,235,175
274,19,612,54
274,20,734,382
274,21,162,193
274,22,453,42
274,23,513,458
274,24,74,314
274,13,620,172
274,26,30,382
275,7,593,36
275,17,235,173
275,19,611,55
275,20,735,380
275,21,163,191
275,22,454,42
275,23,516,458
275,24,75,311
275,13,621,172
275,26,32,378
276,7,593,36
276,17,235,172
276,19,611,56
276,20,735,380
276,21,163,191
276,22,454,42
276,23,517,458
276,24,75,311
276,13,621,172
276,26,33,376
277,17,236,172
277,19,610,55
277,20,737,379
277,21,165,191
277,22,455,41
277,23,519,458
277,24,76,308
277,13,621,171
277,26,34,372
278,17,237,172
278,19,610,55
278,20,738,378
278,21,166,190
278,22,455,41
278,23,522,458
278,24,76,305
278,13,621,170
278,26,37,371
279,17,237,173
279,19,609,55
279,20,739,378
279,21,167,188
279,22,455,40
279,23,525,458
279,24,77,301
279,13,622,170
279,26,44,370
280,17,237,173
280,19,607,55
280,20,741,378
280,21,169,186
280,22,456,40
280,23,530,457
280,24,77,299
280,13,622,169
280,26,50,368
281,17,237,173
281,19,604,55
281,20,743,378
281,21,172,186
281,23,535,457
281,24,81,299
281,13,624,168
281,26,55,369
282,17,239,173
282,19,603,55
282,20,745,377
282,21,174,185
282,23,539,456
282,24,84,299
282,13,625,167
282,26,59,368
283,17,241,171
283,19,602,55
283,20,747,375
283,21,175,186
283,23,543,456
283,24,86,298
283,13,625,166
283,26,62,368
283,27,221,147
284,17,241,169
284,19,601,56
284,20,749,371
284,21,177,185
284,23,547,454
284,24,88,298
284,13,626,165
284,26,65,368
284,27,219,149
285,17,243,168
285,19,601,56
285,20,751,368
285,21,179,185
285,23,551,450
285,24,91,298
285,13,627,163
285,26,67,367
285,27,218,150
286,17,244,166
286,19,600,57
286,20,753,365
286,21,181,185
286,23,554,448
286,24,93,296
286,13,628,162
286,26,69,365
286,27,217,151
287,17,244,166
287,19,600,57
287,20,754,364
287,21,183,185
287,23,557,447
287,24,95,296
287,13,628,161
287,26,72,364
287,27,217,151
288,17,245,166
288,19,599,58
288,20,755,363
288,21,185,184
288,23,559,447
288,24,97,295
288,13,628,160
288,26,76,362
288,27,215,151
289,17,246,166
289,19,598,58
289,20,756,363
289,21,186,184
289,23,562,448
289,24,99,291
289,13,628,160
289,26,80,363
289,27,212,152
290,17,246,166
290,19,597,59
290,20,758,362
290,21,188,183
290,23,565,448
290,24,100,287
290,13,629,160
290,26,84,363
290,27,210,153
291,17,247,166
291,19,596,60
291,20,759,362
291,21,190,183
291,23,568,447
291,24,102,285
291,13,629,161
291,26,89,362
291,27,208,153
292,17,247,166
292,19,595,60
292,20,760,362
292,21,193,180
292,23,571,446
292,24,103,283
292,13,630,161
292,26,94,361
292,27,206,152
293,17,249,166
293,19,594,60
293,20,761,362
293,21,194,178
293,23,572,442
293,24,105,282
293,13,632,161
293,26,98,361
293,27,204,141
294,17,249,165
294,19,594,61
294,20,762,362
294,21,195,177
294,23,574,434
294,24,107,282
294,13,633,160
294,26,100,361
294,28,642,471
295,17,250,165
295,19,593,61
295,20,763,361
295,21,197,175
295,23,575,430
295,24,111,280
295,13,634,159
295,26,101,361
295,28,646,471
296,17,250,163
296,19,592,62
296,20,764,361
296,21,199,174
296,23,576,419
296,24,114,277
296,13,635,157
296,26,104,358
296,28,648,470
297,17,251,160
297,19,591,62
297,20,765,359
297,21,201,174
297,23,577,417
297,24,117,274
297,13,636,155
297,26,107,355
297,28,652,470
298,17,252,157
298,19,590,62
298,20,766,355
298,21,203,175
298,23,578,414
298,24,119,272
298,13,636,153
298,26,109,350
298,28,657,469
299,17,252,156
299,19,589,62
299,20,767,352
299,21,204,176
299,23,581,412
299,24,119,271
299,13,636,154
299,26,113,350
299,28,659,469
300,17,253,156
300,19,588,62
300,20,767,350
300,21,207,176
300,23,583,411
300,24,120,271
300,13,637,153
300,26,118,349
300,28,660,468
301,17,254,155
301,19,588,62
301,20,768,348
301,21,208,176
301,23,585,412
301,24,122,270
301,13,638,153
301,26,123,349
301,28,662,468
302,17,255,154
302,19,587,62
302,20,768,347
302,21,210,175
302,23,586,412
302,24,123,269
302,13,638,152
302,26,128,348
302,28,663,468
302,29,22,461
302,30,186,162
302,22,469,34
303,17,256,154
303,19,586,63
303,20,769,346
303,21,211,174
303,23,590,411
303,24,124,268
303,13,638,152
303,26,132,348
303,28,665,468
303,29,22,460
303,30,185,163
303,22,469,34
304,17,257,154
304,19,585,63
304,20,770,346
304,21,213,173
304,23,593,410
304,24,126,265
304,26,135,348
304,28,667,467
304,29,23,459
304,30,184,163
304,22,470,33
305,17,258,154
305,19,584,64
305,20,771,346
305,21,215,172
305,23,596,407
305,24,127,262
305,26,137,348
305,28,669,467
305,29,24,459
305,30,182,161
305,22,470,33
306,17,260,153
306,19,584,65
306,20,772,346
306,21,216,170
306,23,598,405
306,24,129,255
306,26,138,347
306,28,671,467
306,29,24,459
306,30,179,163
306,22,471,32
307,17,261,153
307,19,583,65
307,20,773,345
307,21,218,168
307,23,600,401
307,24,131,255
307,26,141,345
307,28,674,467
307,29,24,459
307,30,178,164
307,22,471,32
307,13,640,149
308,17,262,153
308,19,583,65
308,20,775,344
308,21,220,168
308,23,603,393
308,24,133,256
308,26,143,343
308,28,676,466
308,29,25,458
308,30,176,165
308,22,472,32
308,13,641,148
309,17,264,152
309,19,582,66
309,20,776,343
309,21,221,168
309,23,605,389
309,24,135,257
309,26,145,340
309,28,677,466
309,29,26,458
309,30,175,167
309,22,473,31
309,13,642,148
310,17,265,150
310,19,582,66
310,20,776,340
310,21,222,168
310,23,607,386
310,24,136,260
310,26,147,339
310,28,678,465
310,29,28,458
310,30,174,168
310,22,474,32
310,13,643,147
311,17,266,147
311,19,581,66
311,20,777,338
311,21,224,167
311,23,609,384
311,24,137,262
311,26,151,339
311,28,677,465
311,29,29,457
311,30,173,169
311,13,644,146
311,32,808,139
312,17,268,144
312,19,580,66
312,20,778,335
312,21,225,168
312,23,611,383
312,24,138,262
312,26,156,340
312,28,675,464
312,29,34,457
312,30,172,169
312,13,645,146
312,32,807,139
313,17,269,143
313,19,579,66
313,20,779,333
313,21,226,168
313,23,613,383
313,24,140,259
